title,description,thumbnail,author,publisher,publishing_year,num_pages,language,categories,link
Teen Titans Go! To Camp,"Teen Titans Go! To Camp


Summer's in the air and the Teen Titans are leaving Jump City behind for six fun-filled weeks of mosquitoes, sunstroke, and poison ivy at summer camp!


What the Titans don't realize until they arrive is that this is Camp Apokolips, where the ""bug juice"" is made with real bugs, the swimming pool is a fire pit, and the lunch lady is Granny Goodness! Things only get worse when they encounter the bunks they'll be competing against in the camp's games: the Titans East and the H.I.V.E. Five! Given all of that, there's only one thing on Robin's mind...


No, not escape. It's how to beat the other bunks to become the camp champions. This is Robin, remember?",https://cdn1.fahasa.com/media/catalog/product/9/7/9781779503176.jpg,"Sholly Fisch, Marcelo DiChiara",Penguin Books,2020,144,Tiếng Anh,Graphic Novels,https://www.fahasa.com/teen-titans-go-to-camp.html
The Batman & Scooby-Doo Mysteries Vol. 1,"The Batman & Scooby-Doo Mysteries Vol. 1


The Dark Knight teams up with Scooby-Doo and the sleuths of Mystery Inc. in a series of adventures and mysteries! 


It all starts when Batman discovers his original purple gloves are missing—Velma, Shaggy, and Scooby-Doo will have to go back in time to solve the case!


And when a ghost starts haunting the Batcave, there's no one like Scooby-Doo and Mystery Inc. to help Batman get to the bottom of it! Even if the ghost turns out to be fake....how did someone get into the Batcave to create a phony phantom? 


Catch these adventures and more in The Batman & Scooby-Doo Mystery Vol. 1, collecting The Batman & Scooby-Doo Mysteries #1-12!",https://cdn1.fahasa.com/media/catalog/product/9/7/9781779513076.jpg,"Sholly Fisch, Ivan Cohen, Randy Elliott, Dario Brizuela",Penguin Books,2021,128,Tiếng Anh,Graphic Novels,https://www.fahasa.com/the-batman-scooby-doo-mysteries-vol-1.html
Sabrina: Something Wicked (Sabrina The Teenage Witch),"Sabrina: Something Wicked (Sabrina The Teenage Witch)


You demanded it: Volume Two of the critically-acclaimed Sabrina the Teenage Witch series by Kelly Thompson and Veronica & Andy Fish!


Sabrina saved the day--saved her friends, her family--the whole town of Greendale really, and she should be riding high. But things are never quite that simple. She's trapped in a love triangle, she's having trouble balancing the mortal and witch parts of herself, oh yeah, and she's being blackmailed. As if all that wasn't enough, while trying to help Radka and Ren with their...supernatural problem, her aunts suddenly starting to look like people she can't trust. What's a teen witch to do?!",https://cdn1.fahasa.com/media/catalog/product/9/7/9781645769620.jpg,"Kelly Thompson, Veronica Fish, Andy Fish",Penguin Books,2021,144,Tiếng Anh,Graphic Novels: Manga,https://www.fahasa.com/sabrina-something-wicked.html
Supergirl: Being Super,"Supergirl: Being Super


A Newsweek Best Graphic Novel of the Year!


New York Times bestselling and Caldecott Honor-winning writer Mariko Tamaki (This One Summer, Laura Dean Keeps Breaking Up with Me) and Eisner Award-nominated artist Joëlle Jones (Lady Killer, Catwoman) combine forces for a coming-of-age tale of Supergirl, presented with new color in an all-new format.


Kara Danvers is super-strong. She can fly. She crash-landed on Earth in a rocket ship. But winning the next track meet, celebrating her sixteenth birthday, and surviving her latest mega-zit are her top concerns. And with the help of her best friends and her kinda-infuriating-but-totally-loving adoptive parents, she just might be able to put her troubling dreams--shattered glimpses of another world--behind her.


That is, until an earthquake shatters her small town of Midvale...and uncovers secrets about her past she thought would always stay buried. The time has come for her to choose: Will she find a way to save her town and be super, or will she crash and burn?


Collects the limited series Supergirl: Being Super #1-4.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781779503190.jpg,"Mariko Tamaki, Joëlle Jones",Penguin Books,2020,208,Tiếng Anh,Graphic Novels: Superheroes,https://www.fahasa.com/supergirl-being-super.html
Magus Of The Library 5,"Magus Of The Library 5


A story about a poor boy swept away by a kind library mage and the (literal) magic of reading, Magus of the Library is a beautifully-drawn, spirited fantasy adventure, like a Fullmetal Alchemist for all ages!


Ages 13 and up.


Theo’s Fight to Be a Kafna


Theo has passed the exam to become a kafna and has begun his apprenticeship in the great library of Aftzaak. Kind and talented, Theo is friendly to everyone. Yet, one of his classmates, Aya Guunjoh, regards him as her enemy, for reasons unbeknownst to all but her. Will Theo’s love of books and innate genius be enough for him to overcome this challenge?",https://cdn1.fahasa.com/media/catalog/product/9/7/9781646512133.jpg,Mitsu Izumi,Penguin Books,2021,240,Tiếng Anh,Graphic Novels: Manga,https://www.fahasa.com/magus-of-the-library-5.html
Magus Of The Library 4,"Magus Of The Library 4


A story about a poor boy swept away by a kind library mage and the (literal) magic of reading, Magus of the Library is a beautifully-drawn, spirited fantasy adventure, like a Fullmetal Alchemist for all ages!


Ages 13 and up.


A Student Among Masters


Theo has returned to Aftzaak, the magisterial City of Books. Passing the exams to become a kafna was hard enough. Now he has to compete against his fellow trainees--ﬁghters and geniuses one and all--to prove that he has what it takes to achieve his dreams and ascend to the Central Library's elite. Under the watchful eyes of his wise seniors and teachers, including his youthful mentor Sedona, Theo begins to awaken to the sublime fate and impossible challenges that history has prepared for him...",https://cdn1.fahasa.com/media/catalog/product/9/7/9781632369161.jpg,Mitsu Izumi,Penguin Books,2021,240,Tiếng Anh,Graphic Novels: Manga,https://www.fahasa.com/magus-of-the-library-4.html
A Silent Voice 2,"A Silent Voice 2


It’s been five years since Shoya Ishida bullied Shoko Nishimiya so badly she left their elementary school, because of one simple difference between them: Shoya can hear, and Shoko can’t. In the intervening time, Shoya’s life has changed completely. Shunned by his friends, Shoya’s longed for the chance to make up for his cruelty. When it finally comes, will he find the voice to tell Shoko he’s changed? And will Shoko listen?",https://cdn1.fahasa.com/media/catalog/product/9/7/9781632360571.jpg,Yoshitoki Oima,Penguin Books,2015,192,Tiếng Anh,Graphic Novels: Manga,https://www.fahasa.com/a-silent-voice-2.html
Baby Bunny’s Easter Surprise,"Baby Bunny’s Easter Surprise


An irresistible picture book about a very cheeky baby bunny!


When baby bunny, Letty, discovers that her mummy is the real-life Easter Bunny, she follows her, secretly, through the forest as she hides her special deliveries. But seeing all the choccylicious Easter eggs is much too tempting. Letty nibbles one here and there . . . and soon, the eggs are gone! Will mummy have enough eggs left for Letty’s forest friends?

A joyous – and very cheeky – Easter rhyming romp!",https://cdn1.fahasa.com/media/catalog/product/9/7/9780008502959.jpg,"Helen Baugh, Nick East",Usborne,2022,32,Tiếng Anh,Picture Books,https://www.fahasa.com/baby-bunny-s-easter-surprise-not-us.html
How To Catch A Dream: 21 Ways To Dream (and Live) Bigger And Better,"How To Catch A Dream: 21 Ways To Dream (and Live) Bigger And Better


How to Catch A Dream is the ultimate toolkit to become a lucid dreamer to create a happier and more fulfilling waking life.

‘Theresa Cheung shows us that the way forward is to understand that consciousness/spiritual awareness is the fundamental ground of all experience.’ DEEPAK CHOPRA


Dream expert Theresa Cheung gives you everything you need to dream bigger and better in just three weeks.


Week One: Dream Seeker
 Everybody dreams, but not everybody remembers them. Not only will week one help you to recall your dreams, it will also help boost your creativity and encourage healthier sleep hygiene for a dreamy night’s sleep.


Week Two: Dream Deeper
 Now your dream recall will be more consistent and you’ll be aware of how linked your waking and dreaming lives are. Now it’s time to dive deeper into your intuition and start trusting yourself more.


Week Three: Dream Catcher
 By week three you will be sleeping better, dreaming bigger and feeling more connected to yourself. Equipped with this knowledge and understanding, it’s time to ‘wake up’ in your dreams. Theresa will guide you through what happens when you become a lucid dreamer and show you that you have the power to influence your dreams, making anything possible.


Transform your life, begin to heal and go on a journey of self-discovery with How to Catch a Dream.",https://cdn1.fahasa.com/media/catalog/product/9/7/9780008501983.jpg,Theresa Cheung,Usborne,2022,208,Tiếng Anh,Dreams & Their Interpretation,https://www.fahasa.com/how-to-catch-a-dream-21-ways-to-dream-and-live-bigger-and-better-not-us.html
Sailor Moon 7 (English Edition),"Sailor Moon 7


Old friends and new enemies lurk in the mysteries surrounding Mugen Academe. The Death Busters crave the Hoste, the human energies, of Sailor Moon and her friends—and they’ll prey on the girls’ dreams and weaknesses to get it! Furthermore, prophetic dreams hint of “talismans” that could awaken a “Deity of Destruction.” Could these things be connected to the guardians’ power? And are the Sailor Senshi capable of murdering the innocent to save the entire world?


This new edition of Sailor Moon features:


- An entirely new, incredibly accurate translation!

- Japanese-style, right-to-left reading!

- New cover art never before seen in the U.S.!

- The original Japanese character names!

- Detailed translation notes!",https://cdn1.fahasa.com/media/catalog/product/9/7/9781612620039.jpg,Naoko Takeuchi,Penguin Books,2012,200,Tiếng Anh,Graphic Novels: Manga,https://www.fahasa.com/sailor-moon-7.html
